time,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,wind_direction_10m,precipitation
2024-01-18 14:00:00,18.4,37,955.0,9.0,270,0.0
2024-01-18 15:00:00,18.0,37,954.9,9.5,281,0.0
2024-01-18 16:00:00,16.8,44,954.5,8.2,285,0.0
2024-01-18 17:00:00,13.1,61,953.9,6.2,291,0.0
2024-01-18 18:00:00,11.7,64,954.4,6.2,324,0.0
2024-01-18 19:00:00,10.4,65,954.5,5.5,328,0.0
2024-01-18 20:00:00,10.0,57,955.0,5.0,339,0.0
2024-01-18 21:00:00,9.7,53,955.5,5.2,348,0.0
2024-01-18 22:00:00,8.9,53,955.6,7.1,336,0.0
2024-01-18 23:00:00,9.7,48,955.6,6.6,331,0.0
2024-01-19 00:00:00,10.7,47,955.6,4.5,331,0.0
2024-01-19 01:00:00,11.2,48,955.7,2.4,333,0.0
2024-01-19 02:00:00,10.2,53,955.5,2.4,333,0.0
2024-01-19 03:00:00,9.1,60,955.4,2.6,344,0.0
2024-01-19 04:00:00,9.1,63,955.1,2.6,344,0.0
2024-01-19 05:00:00,7.8,70,954.8,3.9,338,0.0
2024-01-19 06:00:00,8.1,68,955.4,4.7,328,0.0
2024-01-19 07:00:00,5.2,79,954.9,7.4,309,0.0
2024-01-19 08:00:00,6.2,80,955.8,5.8,300,0.0
2024-01-19 09:00:00,9.4,69,957.0,5.8,300,0.0
2024-01-19 10:00:00,12.4,58,957.7,1.5,256,0.0
2024-01-19 11:00:00,14.7,50,957.5,1.1,270,0.0
2024-01-19 12:00:00,16.5,45,956.5,3.2,243,0.0
2024-01-19 13:00:00,17.7,41,955.7,6.0,253,0.0
2024-01-19 14:00:00,18.3,38,955.0,8.0,265,0.0
2024-01-19 15:00:00,18.2,37,954.8,8.6,270,0.0
2024-01-19 16:00:00,17.0,43,954.6,7.2,276,0.0
2024-01-19 17:00:00,13.1,62,954.0,7.1,294,0.0
2024-01-19 18:00:00,15.2,52,955.6,2.2,360,0.0
2024-01-19 19:00:00,10.0,74,955.2,9.4,50,0.0
2024-01-19 20:00:00,10.0,81,956.7,9.3,74,0.0
2024-01-19 21:00:00,9.1,88,956.8,9.3,54,0.0
2024-01-19 22:00:00,8.7,89,956.8,8.2,61,0.0
2024-01-19 23:00:00,7.6,92,956.5,7.2,72,0.0
2024-01-20 00:00:00,6.2,95,956.2,9.7,63,0.0
2024-01-20 01:00:00,6.1,96,956.2,8.6,57,0.0
2024-01-20 02:00:00,6.4,97,956.2,7.3,57,0.0
2024-01-20 03:00:00,6.3,99,956.2,6.6,49,0.0
2024-01-20 04:00:00,7.7,100,956.3,5.1,51,0.0
2024-01-20 05:00:00,7.6,100,956.1,4.6,51,0.0
2024-01-20 06:00:00,7.2,99,957.1,3.7,29,0.0
2024-01-20 07:00:00,7.3,99,957.1,3.8,41,0.0
2024-01-20 08:00:00,8.2,95,958.0,2.7,67,0.0
2024-01-20 09:00:00,9.2,92,958.8,1.5,135,0.0
2024-01-20 10:00:00,10.3,85,959.3,1.8,191,0.0
2024-01-20 11:00:00,11.6,79,958.9,4.3,228,0.0
2024-01-20 12:00:00,13.3,70,958.1,6.6,241,0.0
2024-01-20 13:00:00,14.6,64,957.4,7.4,247,0.0
2024-01-20 14:00:00,15.4,62,956.5,7.8,248,0.0
2024-01-20 15:00:00,15.5,62,956.0,8.0,252,0.0
2024-01-20 16:00:00,14.8,64,955.8,7.7,259,0.0
2024-01-20 17:00:00,12.1,79,955.3,7.0,282,0.0
2024-01-20 18:00:00,13.0,71,956.7,1.9,338,0.0
2024-01-20 19:00:00,10.6,81,957.0,4.2,20,0.0
2024-01-20 20:00:00,8.1,90,957.1,8.1,45,0.0
2024-01-20 21:00:00,7.9,93,958.1,6.6,68,0.0
2024-01-20 22:00:00,6.2,97,958.2,8.9,47,0.0
2024-01-20 23:00:00,7.5,96,958.4,6.4,52,0.0
2024-01-21 00:00:00,7.4,99,958.4,5.4,86,0.0
2024-01-21 01:00:00,6.4,100,957.9,5.8,68,0.0
2024-01-21 02:00:00,7.1,99,957.6,4.0,63,0.0
2024-01-21 03:00:00,7.4,99,957.0,0.5,225,0.0
2024-01-21 04:00:00,7.3,99,956.2,1.8,270,0.0
2024-01-21 05:00:00,7.1,100,955.9,4.0,280,0.0
2024-01-21 06:00:00,6.7,100,956.8,5.6,297,0.0
2024-01-21 07:00:00,6.8,97,957.1,6.2,291,0.0
2024-01-21 08:00:00,6.7,93,957.4,7.2,288,0.0
2024-01-21 09:00:00,8.4,81,957.8,5.6,285,0.0
2024-01-21 10:00:00,10.3,72,958.1,5.9,281,0.0
2024-01-21 11:00:00,12.3,66,957.6,8.0,278,0.0
2024-01-21 12:00:00,13.9,62,956.8,11.7,279,0.0
2024-01-21 13:00:00,14.9,59,955.7,13.6,282,0.0
2024-01-21 14:00:00,15.4,58,955.0,13.1,286,0.0
2024-01-21 15:00:00,15.5,58,954.3,11.5,284,0.0
2024-01-21 16:00:00,15.0,61,954.1,9.1,279,0.0
2024-01-21 17:00:00,12.2,75,953.7,5.2,258,0.0
2024-01-21 18:00:00,10.6,80,955.1,3.6,315,0.0
2024-01-21 19:00:00,8.0,89,955.0,6.8,18,0.0
2024-01-21 20:00:00,8.3,88,955.5,6.8,32,0.0
2024-01-21 21:00:00,7.1,91,955.6,8.7,38,0.0
2024-01-21 22:00:00,6.7,91,955.7,7.2,37,0.0
2024-01-21 23:00:00,6.2,92,955.6,7.9,43,0.0
2024-01-22 00:00:00,5.6,93,955.5,7.9,47,0.0
2024-01-22 01:00:00,5.1,95,955.1,7.1,41,0.0
2024-01-22 02:00:00,4.9,95,954.6,6.4,38,0.0
2024-01-22 03:00:00,6.1,91,954.5,4.2,20,0.0
2024-01-22 04:00:00,7.1,87,954.4,1.8,360,0.0
2024-01-22 05:00:00,6.8,86,954.3,1.9,22,0.0
2024-01-22 06:00:00,5.3,100,956.1,5.4,48,0.0
2024-01-22 07:00:00,5.7,97,956.5,3.4,58,0.0
2024-01-22 08:00:00,6.3,94,957.0,5.4,86,0.0
2024-01-22 09:00:00,7.4,92,958.0,4.3,132,0.0
2024-01-22 10:00:00,8.6,88,958.7,4.5,151,0.0
2024-01-22 11:00:00,10.2,80,958.6,4.0,190,0.0
2024-01-22 12:00:00,12.0,71,957.7,4.3,204,0.0
2024-01-22 13:00:00,13.1,67,956.8,4.8,207,0.0
2024-01-22 14:00:00,13.7,64,956.1,4.2,200,0.0
2024-01-22 15:00:00,14.1,63,955.9,4.3,185,0.0
2024-01-22 16:00:00,13.8,64,956.0,5.4,172,0.0
2024-01-22 17:00:00,11.6,79,955.7,6.4,133,0.0
2024-01-22 18:00:00,8.7,87,956.5,8.6,57,0.0
2024-01-22 19:00:00,8.4,87,957.3,8.9,122,0.0
2024-01-22 20:00:00,7.7,90,958.1,7.4,113,0.0
2024-01-22 21:00:00,6.0,95,958.6,7.4,51,0.0
2024-01-22 22:00:00,6.7,93,958.9,6.1,45,0.0
2024-01-22 23:00:00,7.4,93,959.0,4.6,39,0.0
2024-01-23 00:00:00,7.3,94,958.7,3.0,14,0.0
2024-01-23 01:00:00,7.0,95,958.4,3.0,14,0.0
2024-01-23 02:00:00,6.8,94,958.1,3.7,11,0.0
2024-01-23 03:00:00,5.3,97,957.5,2.6,344,0.0
2024-01-23 04:00:00,3.3,100,956.6,3.3,319,0.0
2024-01-23 05:00:00,4.5,98,956.8,4.1,315,0.0
2024-01-23 06:00:00,4.3,99,957.2,4.3,312,0.0
2024-01-23 07:00:00,4.0,100,957.4,4.1,315,0.0
2024-01-23 08:00:00,4.5,100,957.7,4.8,318,0.0
2024-01-23 09:00:00,6.2,95,959.0,4.9,324,0.0
2024-01-23 10:00:00,9.4,80,959.7,4.0,297,0.0
2024-01-23 11:00:00,11.4,74,959.1,5.8,266,0.0
2024-01-23 12:00:00,13.2,66,958.2,8.3,275,0.0
2024-01-23 13:00:00,14.5,59,957.1,10.2,280,0.0
2024-01-23 14:00:00,15.0,54,956.2,10.7,282,0.0
2024-01-23 15:00:00,14.9,54,955.5,10.2,280,0.0
2024-01-23 16:00:00,14.1,57,955.4,9.6,283,0.0
2024-01-23 17:00:00,11.7,69,955.2,5.8,277,0.0
2024-01-23 18:00:00,8.8,83,955.1,4.9,324,0.0
2024-01-23 19:00:00,8.0,86,955.3,4.2,340,0.0
2024-01-23 20:00:00,7.0,87,955.2,4.9,343,0.0
2024-01-23 21:00:00,6.4,86,955.6,6.8,342,0.0
2024-01-23 22:00:00,7.0,82,955.6,5.9,346,0.0
2024-01-23 23:00:00,7.9,77,956.0,4.5,346,0.0
2024-01-24 00:00:00,8.3,75,955.9,4.2,340,0.0
2024-01-24 01:00:00,8.2,74,955.7,4.8,333,0.0
2024-01-24 02:00:00,6.7,78,955.5,4.8,333,0.0
2024-01-24 03:00:00,6.7,78,955.6,4.4,325,0.0
2024-01-24 04:00:00,6.6,79,955.4,4.3,312,0.0
2024-01-24 05:00:00,5.0,85,955.0,5.2,304,0.0
2024-01-24 06:00:00,2.5,93,955.4,6.3,301,0.0
2024-01-24 07:00:00,2.9,92,956.0,5.9,308,0.0
2024-01-24 08:00:00,4.6,90,956.5,4.1,315,0.0
2024-01-24 09:00:00,8.1,76,957.8,1.6,333,0.0
2024-01-24 10:00:00,10.6,69,958.7,1.9,202,0.0
2024-01-24 11:00:00,12.9,62,958.6,2.8,220,0.0
2024-01-24 12:00:00,14.9,53,957.7,5.2,245,0.0
2024-01-24 13:00:00,16.0,46,956.8,6.4,254,0.0
2024-01-24 14:00:00,16.6,43,956.3,8.0,260,0.0
2024-01-24 15:00:00,16.4,42,955.9,9.4,268,0.0
2024-01-24 16:00:00,15.6,46,955.8,7.9,273,0.0
2024-01-24 17:00:00,12.2,65,955.2,7.3,279,0.0
2024-01-24 18:00:00,10.6,70,956.2,2.7,337,0.0
2024-01-24 19:00:00,10.0,71,956.8,4.2,20,0.0
2024-01-24 20:00:00,7.4,81,956.7,9.2,31,0.0
2024-01-24 21:00:00,7.5,78,957.6,7.8,34,0.0
2024-01-24 22:00:00,5.9,84,957.9,9.2,45,0.0
2024-01-24 23:00:00,4.7,87,957.9,9.5,37,0.0
2024-01-25 00:00:00,4.6,87,957.6,8.3,34,0.0
2024-01-25 01:00:00,5.5,83,957.8,6.7,36,0.0
2024-01-25 02:00:00,4.9,85,957.4,7.4,39,0.0
2024-01-25 03:00:00,6.7,76,957.3,4.9,17,0.0
2024-01-25 04:00:00,7.2,74,957.0,1.8,323,0.0
2024-01-25 05:00:00,6.0,80,956.6,4.6,309,0.0
2024-01-25 06:00:00,5.6,87,957.2,7.3,279,0.0
2024-01-25 07:00:00,5.5,85,957.3,7.6,295,0.0
2024-01-25 08:00:00,7.6,71,958.5,2.1,301,0.0
2024-01-25 09:00:00,7.7,75,959.5,2.5,262,0.0
2024-01-25 10:00:00,9.9,64,960.4,3.8,311,0.0
2024-01-25 11:00:00,12.7,54,960.6,2.9,360,0.0
2024-01-25 12:00:00,13.8,51,960.1,1.8,233,0.0
2024-01-25 13:00:00,13.7,53,959.2,4.4,261,0.0
2024-01-25 14:00:00,14.6,52,958.7,4.7,261,0.0
2024-01-25 15:00:00,14.5,54,958.4,5.7,235,0.0
2024-01-25 16:00:00,14.2,57,958.3,3.8,221,0.0
2024-01-25 17:00:00,12.3,75,958.0,4.7,171,0.0
2024-01-25 18:00:00,10.3,73,958.0,7.2,72,0.0
2024-01-25 19:00:00,9.4,75,958.2,7.6,45,0.0
2024-01-25 20:00:00,9.5,71,958.6,5.9,11,0.0
2024-01-25 21:00:00,11.8,57,959.5,3.2,27,0.0
2024-01-25 22:00:00,10.8,63,959.9,3.6,53,0.0
2024-01-25 23:00:00,9.1,70,959.6,3.9,34,0.0
2024-01-26 00:00:00,9.6,67,959.7,2.4,27,0.0
2024-01-26 01:00:00,9.8,65,959.4,1.8,11,0.0
2024-01-26 02:00:00,8.4,75,958.9,6.5,96,0.0
2024-01-26 03:00:00,8.5,74,958.6,4.5,29,0.0
2024-01-26 04:00:00,9.3,66,958.2,5.2,16,0.0
2024-01-26 05:00:00,8.4,73,958.1,4.3,336,1.0
2024-01-26 06:00:00,9.0,67,958.7,2.3,342,0.0
2024-01-26 07:00:00,6.7,77,959.1,8.4,280,0.1
2024-01-26 08:00:00,9.4,68,959.8,4.1,345,0.2
2024-01-26 09:00:00,10.4,63,961.0,3.7,349,0.0
2024-01-26 10:00:00,13.4,50,962.1,2.9,277,0.0
2024-01-26 11:00:00,15.2,41,962.4,2.7,203,0.0
2024-01-26 12:00:00,16.2,38,961.8,4.6,141,0.0
2024-01-26 13:00:00,16.8,37,960.9,4.0,153,0.0
2024-01-26 14:00:00,17.1,37,960.3,2.5,180,0.0
2024-01-26 15:00:00,17.0,35,959.8,2.2,171,0.0
2024-01-26 16:00:00,16.6,36,959.6,1.8,233,0.0
2024-01-26 17:00:00,13.8,55,959.1,7.2,297,0.0
2024-01-26 18:00:00,12.8,53,959.7,10.9,314,0.0
2024-01-26 19:00:00,11.5,57,959.9,9.7,329,0.0
2024-01-26 20:00:00,10.2,61,960.0,9.0,331,0.0
2024-01-26 21:00:00,9.3,63,960.2,6.8,342,0.0
2024-01-26 22:00:00,8.2,68,960.0,4.5,346,0.0
2024-01-26 23:00:00,8.0,66,959.8,3.3,347,0.0
2024-01-27 00:00:00,8.2,62,959.9,4.2,329,0.0
2024-01-27 01:00:00,8.7,57,959.9,6.1,315,0.0
2024-01-27 02:00:00,7.3,62,959.4,7.7,319,0.0
2024-01-27 03:00:00,6.7,62,958.9,8.2,322,0.0
2024-01-27 04:00:00,6.4,63,958.2,8.2,319,0.0
2024-01-27 05:00:00,6.6,62,957.7,7.9,317,0.0
2024-01-27 06:00:00,6.6,68,958.3,7.1,315,0.0
2024-01-27 07:00:00,6.1,70,958.7,6.6,299,0.0
2024-01-27 08:00:00,8.3,62,959.3,8.1,315,0.0
2024-01-27 09:00:00,12.3,50,960.2,9.2,318,0.0
2024-01-27 10:00:00,15.4,42,960.6,7.1,300,0.0
2024-01-27 11:00:00,17.5,35,960.9,12.4,306,0.0
2024-01-27 12:00:00,18.2,34,960.1,17.9,308,0.0
2024-01-27 13:00:00,18.9,34,958.6,16.3,315,0.0
2024-01-27 14:00:00,19.3,32,957.5,15.4,307,0.0
2024-01-27 15:00:00,18.5,34,956.6,16.5,306,0.0
2024-01-27 16:00:00,17.5,37,956.4,15.8,305,0.0
2024-01-27 17:00:00,15.8,44,956.0,13.8,298,0.0
2024-01-27 18:00:00,14.7,49,956.4,14.6,308,0.0
2024-01-27 19:00:00,14.1,51,956.5,14.6,308,0.0
2024-01-27 20:00:00,14.1,51,956.8,13.0,314,0.0
2024-01-27 21:00:00,13.4,52,956.9,12.0,319,0.0
2024-01-27 22:00:00,13.4,54,957.0,8.7,322,0.0
2024-01-27 23:00:00,13.1,56,956.8,11.3,323,0.0
2024-01-28 00:00:00,12.5,65,956.5,12.7,335,0.0
2024-01-28 01:00:00,11.7,73,955.9,9.8,332,0.0
2024-01-28 02:00:00,11.6,76,955.5,6.9,354,0.0
2024-01-28 03:00:00,11.0,82,955.1,3.9,326,0.0
2024-01-28 04:00:00,9.8,89,954.9,3.4,302,0.0
2024-01-28 05:00:00,10.9,81,955.6,7.0,282,0.1
2024-01-28 06:00:00,11.8,69,955.6,0.7,360,0.0
2024-01-28 07:00:00,10.7,77,955.6,6.5,34,0.5
2024-01-28 08:00:00,11.5,77,955.7,6.1,360,0.0
2024-01-28 09:00:00,13.5,74,956.4,8.7,277,0.0
2024-01-28 10:00:00,15.6,63,957.2,7.3,261,0.0
2024-01-28 11:00:00,16.2,57,957.4,5.2,258,0.0
2024-01-28 12:00:00,16.9,55,957.2,8.3,272,0.0
2024-01-28 13:00:00,15.9,61,955.8,7.2,354,0.2
2024-01-28 14:00:00,15.6,66,955.0,7.4,43,0.1
2024-01-28 15:00:00,17.4,56,954.8,8.2,119,0.0
2024-01-28 16:00:00,17.1,55,954.8,5.4,160,0.0
2024-01-28 17:00:00,14.4,73,954.6,5.5,281,0.0
2024-01-28 18:00:00,14.3,67,955.0,3.4,342,0.0
2024-01-28 19:00:00,13.6,68,955.7,1.8,323,0.0
2024-01-28 20:00:00,11.3,79,955.7,1.8,307,0.0
2024-01-28 21:00:00,11.4,77,956.5,2.4,333,0.0
2024-01-28 22:00:00,10.7,80,956.4,9.0,67,0.2
2024-01-28 23:00:00,10.8,84,956.8,7.2,53,0.2
2024-01-29 00:00:00,10.3,89,956.7,6.4,38,1.7
2024-01-29 01:00:00,9.5,89,956.4,6.7,54,0.0
2024-01-29 02:00:00,10.8,85,957.0,5.2,34,0.0
2024-01-29 03:00:00,10.1,87,956.8,7.3,20,0.1
2024-01-29 04:00:00,10.6,83,956.7,7.8,68,0.0
2024-01-29 05:00:00,10.3,81,956.8,6.9,47,0.0
2024-01-29 06:00:00,10.9,86,957.9,9.7,59,0.1
2024-01-29 07:00:00,10.9,84,958.5,8.6,68,0.0
2024-01-29 08:00:00,11.5,81,959.1,7.4,61,0.0
2024-01-29 09:00:00,12.3,78,959.6,6.0,57,0.0
2024-01-29 10:00:00,13.8,73,960.0,5.1,82,0.0
2024-01-29 11:00:00,15.8,61,960.2,5.4,98,0.0
2024-01-29 12:00:00,17.1,54,959.4,8.8,109,0.0
2024-01-29 13:00:00,17.8,49,958.7,6.8,108,0.0
2024-01-29 14:00:00,18.2,47,957.7,4.2,110,0.0
2024-01-29 15:00:00,18.2,45,957.2,1.4,180,0.0
2024-01-29 16:00:00,17.7,47,957.1,6.5,267,0.0
2024-01-29 17:00:00,15.9,60,956.9,10.0,285,0.0
2024-01-29 18:00:00,13.5,66,957.4,12.5,314,0.0
2024-01-29 19:00:00,12.1,74,957.5,11.7,313,0.0
2024-01-29 20:00:00,11.2,79,957.1,10.7,320,0.0
2024-01-29 21:00:00,10.3,82,956.6,7.8,326,0.0
2024-01-29 22:00:00,9.4,86,956.5,6.2,324,0.0
2024-01-29 23:00:00,9.0,86,956.3,6.9,313,0.0
2024-01-30 00:00:00,9.0,83,955.9,6.9,313,0.0
2024-01-30 01:00:00,8.9,80,955.6,7.1,315,0.0
2024-01-30 02:00:00,8.3,81,955.1,6.6,311,0.0
2024-01-30 03:00:00,8.1,81,954.6,6.7,324,0.0
2024-01-30 04:00:00,7.6,82,953.9,6.4,322,0.0
2024-01-30 05:00:00,7.5,80,953.6,6.9,317,0.0
2024-01-30 06:00:00,9.9,78,955.4,8.2,322,0.5
2024-01-30 07:00:00,8.2,89,955.4,6.8,342,0.0
2024-01-30 08:00:00,10.2,81,956.0,3.1,339,0.0
2024-01-30 09:00:00,12.0,75,956.9,3.4,58,0.0
2024-01-30 10:00:00,13.1,68,957.5,4.8,207,0.1
2024-01-30 11:00:00,14.7,61,957.2,3.8,229,0.0
2024-01-30 12:00:00,15.7,59,956.6,4.7,171,0.2
2024-01-30 13:00:00,14.9,65,955.5,3.5,114,1.6
2024-01-30 14:00:00,15.0,64,954.7,3.2,90,0.0
2024-01-30 15:00:00,14.7,64,954.5,7.1,105,0.0
2024-01-30 16:00:00,13.9,65,954.2,7.7,53,0.0
2024-01-30 17:00:00,12.9,71,954.1,8.0,36,0.1
2024-01-30 18:00:00,13.0,74,954.9,6.0,73,0.0
2024-01-30 19:00:00,12.8,75,955.5,4.2,70,0.2
2024-01-30 20:00:00,11.9,81,955.8,5.0,201,0.0
2024-01-30 21:00:00,11.6,84,955.8,2.6,16,0.0
2024-01-30 22:00:00,11.4,82,956.0,4.6,39,0.0
2024-01-30 23:00:00,10.9,83,955.8,4.3,24,0.3
2024-01-31 00:00:00,10.9,81,955.5,5.6,50,0.0
2024-01-31 01:00:00,10.5,81,955.1,7.2,72,1.0
2024-01-31 02:00:00,10.0,85,954.7,12.0,46,3.9
2024-01-31 03:00:00,10.2,84,954.3,9.4,58,0.3
2024-01-31 04:00:00,10.1,85,954.1,6.1,62,0.3
2024-01-31 05:00:00,9.9,86,953.7,6.7,36,5.0
2024-01-31 06:00:00,10.6,87,954.2,4.3,42,0.3
2024-01-31 07:00:00,10.3,87,954.5,6.5,87,1.7
2024-01-31 08:00:00,10.0,89,955.3,8.0,54,4.5
2024-01-31 09:00:00,10.2,89,955.8,8.4,50,5.1
2024-01-31 10:00:00,10.3,90,955.8,8.2,41,1.6
2024-01-31 11:00:00,11.0,85,955.8,8.2,67,0.8
2024-01-31 12:00:00,11.7,76,955.0,10.9,84,2.4
2024-01-31 13:00:00,11.1,81,954.0,9.7,75,3.6
2024-01-31 14:00:00,11.2,81,952.9,12.5,57,0.4
2024-01-31 15:00:00,11.3,80,951.9,14.7,65,0.4
2024-01-31 16:00:00,11.2,80,951.5,13.2,73,0.2
2024-01-31 17:00:00,10.8,86,951.4,13.2,79,0.1
2024-01-31 18:00:00,9.8,92,952.5,10.6,66,0.2
2024-01-31 19:00:00,9.5,95,952.8,12.8,50,1.9
2024-01-31 20:00:00,9.3,93,952.8,12.5,57,0.0
2024-01-31 21:00:00,8.8,93,952.9,13.6,32,0.9
2024-01-31 22:00:00,9.0,91,953.7,6.8,58,1.7
2024-01-31 23:00:00,8.9,90,953.3,10.9,81,1.5
2024-02-01 00:00:00,8.7,91,952.8,6.5,96,0.2
2024-02-01 01:00:00,8.6,91,953.0,10.1,92,1.2
2024-02-01 02:00:00,8.2,90,952.6,10.0,69,1.1
2024-02-01 03:00:00,8.1,90,952.0,8.3,85,0.4
2024-02-01 04:00:00,7.9,87,951.8,8.2,67,0.1
2024-02-01 05:00:00,7.8,85,951.3,6.1,62,0.0
2024-02-01 06:00:00,5.9,91,951.4,8.0,63,0.0
2024-02-01 07:00:00,5.8,89,951.7,7.9,51,0.0
2024-02-01 08:00:00,7.2,86,952.9,3.4,18,0.0
2024-02-01 09:00:00,9.1,81,953.9,2.3,18,0.0
2024-02-01 10:00:00,10.7,74,954.6,2.9,300,0.0
2024-02-01 11:00:00,11.6,71,954.8,5.5,302,0.1
2024-02-01 12:00:00,12.3,65,954.3,5.7,325,0.1
2024-02-01 13:00:00,13.4,60,953.6,4.3,336,0.0
2024-02-01 14:00:00,13.8,57,953.1,1.6,333,0.0
2024-02-01 15:00:00,13.4,58,953.2,0.5,225,0.0
2024-02-01 16:00:00,11.1,72,953.8,9.0,61,1.2
2024-02-01 17:00:00,10.0,77,954.0,10.5,63,0.0
2024-02-01 18:00:00,9.0,78,954.8,7.9,51,0.0
2024-02-01 19:00:00,7.2,82,955.5,7.4,23,0.0
2024-02-01 20:00:00,6.5,81,956.2,7.4,29,0.0
2024-02-01 21:00:00,5.9,78,956.7,7.5,35,0.0
2024-02-01 22:00:00,5.5,72,957.4,7.1,24,0.0
2024-02-01 23:00:00,4.7,72,957.8,8.4,20,0.0
2024-02-02 00:00:00,4.5,72,958.1,8.4,31,0.0
2024-02-02 01:00:00,3.8,76,958.1,7.6,31,0.0
2024-02-02 02:00:00,4.2,72,958.2,7.4,29,0.0
2024-02-02 03:00:00,3.4,75,957.9,9.2,21,0.0
2024-02-02 04:00:00,4.1,65,957.7,7.6,5,0.0
2024-02-02 05:00:00,6.7,50,958.7,2.9,263,0.0
2024-02-02 06:00:00,6.9,54,960.1,1.3,326,0.0
2024-02-02 07:00:00,3.8,67,959.8,6.5,326,0.0
2024-02-02 08:00:00,6.2,64,960.8,5.4,323,0.0
2024-02-02 09:00:00,8.7,63,961.9,6.7,306,0.0
2024-02-02 10:00:00,10.8,60,962.5,6.2,280,0.0
2024-02-02 11:00:00,12.8,48,962.6,8.6,272,0.0
2024-02-02 12:00:00,14.2,39,961.9,9.5,295,0.0
2024-02-02 13:00:00,14.9,35,960.7,10.6,305,0.0
2024-02-02 14:00:00,15.3,34,959.7,8.8,305,0.0
2024-02-02 15:00:00,15.1,34,958.7,9.1,288,0.0
2024-02-02 16:00:00,14.4,37,958.4,10.9,287,0.0
2024-02-02 17:00:00,12.7,45,958.1,10.9,304,0.0
2024-02-02 18:00:00,11.2,52,957.8,12.3,308,0.0
2024-02-02 19:00:00,10.5,58,958.2,12.5,314,0.0
2024-02-02 20:00:00,10.0,59,958.2,12.2,313,0.0
2024-02-02 21:00:00,9.8,56,958.3,11.7,317,0.0
2024-02-02 22:00:00,9.9,51,958.7,10.0,322,0.0
2024-02-02 23:00:00,9.9,50,958.4,8.7,336,0.0
2024-02-03 00:00:00,9.8,51,957.9,7.2,323,0.0
2024-02-03 01:00:00,9.5,51,957.2,6.3,329,0.0
2024-02-03 02:00:00,9.1,51,956.8,5.4,312,0.0
2024-02-03 03:00:00,9.3,48,956.3,5.9,317,0.0
2024-02-03 04:00:00,9.0,47,955.2,5.0,339,0.0
2024-02-03 05:00:00,8.8,48,954.7,4.6,321,0.0
2024-02-03 06:00:00,8.9,43,956.2,7.1,311,0.0
2024-02-03 07:00:00,8.9,42,956.8,10.7,315,0.0
2024-02-03 08:00:00,9.2,46,957.6,9.7,333,0.2
2024-02-03 09:00:00,9.2,54,957.9,8.6,338,0.4
2024-02-03 10:00:00,8.6,75,958.5,8.4,340,0.6
2024-02-03 11:00:00,10.0,65,959.0,11.0,41,0.3
2024-02-03 12:00:00,10.2,67,958.9,13.9,59,0.2
2024-02-03 13:00:00,9.7,74,958.3,13.5,74,0.2
2024-02-03 14:00:00,10.3,69,958.1,10.8,75,0.1
2024-02-03 15:00:00,11.1,66,957.2,9.5,79,0.0
2024-02-03 16:00:00,11.3,65,956.8,10.5,84,0.0
2024-02-03 17:00:00,11.1,65,956.4,6.2,83,0.0
2024-02-03 18:00:00,10.3,57,957.2,4.9,73,0.0
2024-02-03 19:00:00,10.2,65,957.3,5.7,35,0.0
2024-02-03 20:00:00,11.0,58,957.6,3.3,354,0.0
2024-02-03 21:00:00,10.3,61,957.3,2.6,326,0.0
2024-02-03 22:00:00,10.3,64,957.0,3.6,307,0.0
2024-02-03 23:00:00,9.7,71,956.6,2.6,286,0.0
2024-02-04 00:00:00,9.3,76,956.4,2.5,270,0.0
2024-02-04 01:00:00,9.0,79,955.8,5.2,304,0.0
2024-02-04 02:00:00,8.9,79,955.5,3.1,339,0.0
2024-02-04 03:00:00,8.6,85,955.0,1.8,323,0.0
2024-02-04 04:00:00,7.2,89,954.5,4.1,345,0.2
2024-02-04 05:00:00,7.9,83,954.2,4.3,42,0.0
2024-02-04 06:00:00,8.3,85,954.7,6.2,83,0.1
2024-02-04 07:00:00,8.1,89,954.9,5.8,68,0.0
2024-02-04 08:00:00,8.4,89,955.0,4.4,9,0.0
2024-02-04 09:00:00,10.3,80,955.9,2.8,310,0.0
2024-02-04 10:00:00,11.5,71,956.3,6.0,295,0.0
2024-02-04 11:00:00,12.4,67,956.2,5.9,281,0.0
2024-02-04 12:00:00,11.7,70,956.0,16.4,299,0.0
2024-02-04 13:00:00,12.1,67,955.2,15.3,319,0.1
2024-02-04 14:00:00,11.9,68,954.6,14.2,324,0.4
2024-02-04 15:00:00,12.1,63,954.3,10.0,334,0.1
2024-02-04 16:00:00,12.1,58,953.9,6.5,6,0.0
2024-02-04 17:00:00,10.9,78,953.7,4.2,70,0.0
2024-02-04 18:00:00,8.6,79,955.2,7.6,71,0.0
2024-02-04 19:00:00,7.4,83,955.6,9.0,74,0.0
2024-02-04 20:00:00,7.3,83,956.5,7.5,55,0.0
2024-02-04 21:00:00,7.7,80,956.9,7.1,41,0.0
2024-02-04 22:00:00,8.6,75,957.3,4.7,360,0.0
2024-02-04 23:00:00,6.2,81,957.0,5.4,340,0.0
2024-02-05 00:00:00,6.1,80,956.9,4.9,343,0.0
2024-02-05 01:00:00,5.7,82,956.9,4.7,337,0.0
2024-02-05 02:00:00,4.9,84,956.7,6.0,327,0.0
2024-02-05 03:00:00,4.4,86,956.2,7.4,317,0.0
